IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
35.93.188.199,2087,80,false,ORD,North America,Chicago,199,0.00
35.93.190.39,2086,80,false,ORD,North America,Chicago,204,0.00
35.166.188.81,8443,80,false,ORD,North America,Chicago,194,0.00
35.92.242.217,8080,80,false,ORD,North America,Chicago,199,0.00
35.93.190.39,2052,80,false,ORD,North America,Chicago,194,0.00
35.166.188.81,443,80,false,ORD,North America,Chicago,201,0.00
35.92.242.217,2083,80,false,ORD,North America,Chicago,195,0.00
35.92.52.152,2086,80,false,ORD,North America,Chicago,202,0.00
54.184.86.2,2086,80,false,ORD,North America,Chicago,194,0.00
34.217.60.138,80,80,false,ORD,North America,Chicago,203,0.00
34.221.108.31,80,80,false,ORD,North America,Chicago,200,0.00
18.236.74.87,2086,80,false,ORD,North America,Chicago,192,0.00
34.217.60.138,8443,80,false,ORD,North America,Chicago,194,0.00
54.184.86.2,2087,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2087,80,false,ORD,North America,Chicago,201,0.00
54.218.45.9,8880,80,false,ORD,North America,Chicago,198,0.00
35.93.190.39,2095,80,false,ORD,North America,Chicago,201,0.00
35.93.4.236,8080,80,false,ORD,North America,Chicago,203,0.00
35.93.190.39,8443,80,false,ORD,North America,Chicago,207,0.00
35.166.188.81,2096,80,false,ORD,North America,Chicago,202,0.00
54.202.86.200,8080,80,false,ORD,North America,Chicago,203,0.00
54.184.86.2,443,80,false,ORD,North America,Chicago,203,0.00
35.92.52.152,2052,80,false,ORD,North America,Chicago,198,0.00
35.93.190.39,8080,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,80,80,false,ORD,North America,Chicago,201,0.00
35.89.159.177,2087,80,false,ORD,North America,Chicago,203,0.00
34.215.147.199,2087,80,false,ORD,North America,Chicago,202,0.00
54.202.86.200,80,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,443,80,false,ORD,North America,Chicago,191,0.00
35.93.190.39,8880,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,2086,80,false,ORD,North America,Chicago,200,0.00
54.184.86.2,2083,80,false,ORD,North America,Chicago,203,0.00
54.184.86.2,2095,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,2053,80,false,ORD,North America,Chicago,198,0.00
34.218.237.80,2052,80,false,ORD,North America,Chicago,202,0.00
18.236.74.87,2087,80,false,ORD,North America,Chicago,198,0.00
54.184.86.2,2082,80,false,ORD,North America,Chicago,201,0.00
35.179.75.221,443,80,false,ORD,North America,Chicago,175,0.00
34.218.237.80,2087,80,false,ORD,North America,Chicago,202,0.00
34.218.237.80,2086,80,false,ORD,North America,Chicago,201,0.00
34.218.237.80,8443,80,false,ORD,North America,Chicago,200,0.00
54.218.45.9,8443,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,2052,80,false,ORD,North America,Chicago,198,0.00
54.218.45.9,80,80,false,ORD,North America,Chicago,202,0.00
52.25.64.223,8080,80,false,ORD,North America,Chicago,203,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,197,0.00
13.233.115.251,8443,80,false,ORD,North America,Chicago,58,0.00
52.194.236.191,8080,80,false,NRT,Asia Pacific,Tokyo,69,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.137.131,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.22.170,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.48.115,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.48.93,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.3.132,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.38.89,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.163.51,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.171.59,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.250.148,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.30.174,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.197.201,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.100.246,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.174.52,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.185.94,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.12.164,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.123.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.45.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.50.120,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.243.189,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.38.72,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.59.106,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.64.161,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.47.95,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.49.53,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.62.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.247.92,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.42.41,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.228.76,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.204.204,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.234.103,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.39.224,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.216.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.11.141,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.239.47,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.178.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.193.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.181.97,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.140.102,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.102.241,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.207.103,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.107.180,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.8.176,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.227.13,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.150.133,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.102.74,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.133.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.71.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.187.111,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.93.36,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.100.153,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.126.252,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.187.84,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.46.59,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.103.29,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.146.244,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.162.224,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.61.254,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.215.44,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.133.188,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.1.20.119,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.35.249,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.30.144,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.123.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.105.17,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.36.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.9.204,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.69.202,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.249.100,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.48.99,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.211.68,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.171.181,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.52.127,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.85.228,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.60.190,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.247.233,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.225.62,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.250.124,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.161.173,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.148.212,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.17.149,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.228.137,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.112.201,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.37.167,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.252.18,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
175.41.186.206,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.2.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.217.108,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.153.198,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.117.184,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.115.198,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.163.94,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.156.30,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.233.74,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.101.192,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.31.103,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.173.109,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.184.90,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.102.143,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.59.153,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.162.230,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.202.245,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.12.67,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.128.244.22,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.151.142,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.38.196,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.253.227,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.243.211,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.151.146.182,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.198.255,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.45.224,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.93.36,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.146.141,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.99.80,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.251.157.168,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.236.185,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.77.224.215,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.193.129,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.36.55,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.221.216.64,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.209.32,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.46.22,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.151.54,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.108.176,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.225.38,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.202.65,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.211.254,80,8080,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.66.178,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.209.159,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.3.90,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.64.82,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.121.213,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.229.9,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.35.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.21.17,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.176.26,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.2.45,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.139.228.152,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.49.35,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.255.136.249,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.82.89,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.31.159,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.169.205.183,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.101.228,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.39.211,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.213.0.161,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.78.58,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
3.1.194.32,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.229.248.74,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.229.65.237,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
47.129.1.198,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
47.129.47.140,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.215.172.152,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.151.7,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.77.230.163,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.136.105.79,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,2,0.00
47.129.42.143,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
18.139.114.224,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
54.151.143.214,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
13.229.107.89,2082,80,false,CGK,Asia Pacific,Jakarta,3,0.00
13.250.14.253,8080,80,false,SIN,Asia Pacific,Singapore,3,0.00
54.179.223.28,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
13.215.183.154,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
18.139.225.42,8080,80,false,SIN,Asia Pacific,Singapore,4,0.00
18.140.56.76,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.139.209.80,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.141.179.41,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.136.100.118,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.143.63.159,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
13.229.229.134,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.139.114.133,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.136.209.8,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
18.136.204.161,8080,80,false,SIN,Asia Pacific,Singapore,6,0.00
18.136.118.166,8080,80,false,SIN,Asia Pacific,Singapore,7,0.00
18.143.66.39,8080,80,false,SIN,Asia Pacific,Singapore,7,0.00
18.141.192.50,8080,80,false,SIN,Asia Pacific,Singapore,7,0.00
18.136.126.104,8080,80,false,SIN,Asia Pacific,Singapore,8,0.00
18.142.236.140,8080,80,false,SIN,Asia Pacific,Singapore,8,0.00
18.141.209.239,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
18.136.124.76,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
54.179.161.164,8080,80,false,SIN,Asia Pacific,Singapore,9,0.00
18.141.202.239,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
18.142.47.226,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
18.142.48.205,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
18.141.222.187,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
18.141.190.201,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
54.254.149.182,8080,80,false,SIN,Asia Pacific,Singapore,10,0.00
18.136.209.197,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.141.160.168,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.136.193.240,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.141.57.67,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.136.120.54,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.139.111.221,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.142.183.194,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.142.182.165,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
3.1.84.201,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
18.139.217.56,8080,80,false,SIN,Asia Pacific,Singapore,11,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,12,0.00
18.136.202.167,8080,80,false,SIN,Asia Pacific,Singapore,12,0.00
18.136.204.42,8080,80,false,SIN,Asia Pacific,Singapore,12,0.00
18.141.159.216,8080,80,false,SIN,Asia Pacific,Singapore,13,0.00
18.141.8.189,8080,80,false,SIN,Asia Pacific,Singapore,14,0.00
18.142.51.129,8080,80,false,SIN,Asia Pacific,Singapore,15,0.00
18.141.194.239,8080,80,false,SIN,Asia Pacific,Singapore,15,0.00
18.143.73.230,8080,80,false,SIN,Asia Pacific,Singapore,15,0.00
54.254.147.67,8080,80,false,SIN,Asia Pacific,Singapore,16,0.00
18.141.201.113,8080,80,false,SIN,Asia Pacific,Singapore,16,0.00
18.136.118.57,8080,80,false,SIN,Asia Pacific,Singapore,16,0.00
18.142.50.175,8080,80,false,SIN,Asia Pacific,Singapore,16,0.00
16.78.40.221,2083,80,false,CGK,Asia Pacific,Jakarta,16,0.00
18.140.55.30,8080,80,false,SIN,Asia Pacific,Singapore,16,0.00
16.78.40.221,2082,80,false,CGK,Asia Pacific,Jakarta,17,0.00
18.136.207.128,8080,80,false,SIN,Asia Pacific,Singapore,20,0.00
54.179.192.86,8080,80,false,SIN,Asia Pacific,Singapore,21,0.00
18.142.53.0,8080,80,false,SIN,Asia Pacific,Singapore,21,0.00
18.139.0.188,8080,80,false,SIN,Asia Pacific,Singapore,21,0.00
18.141.198.128,8080,80,false,SIN,Asia Pacific,Singapore,22,0.00
18.138.248.45,8080,80,false,SIN,Asia Pacific,Singapore,23,0.00
18.136.100.242,8080,80,false,SIN,Asia Pacific,Singapore,23,0.00
18.141.13.48,8080,80,false,SIN,Asia Pacific,Singapore,24,0.00
18.141.203.96,8080,80,false,SIN,Asia Pacific,Singapore,24,0.00
18.138.255.166,8080,80,false,SIN,Asia Pacific,Singapore,24,0.00
16.162.172.91,2095,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.163.163.43,2095,2095,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
16.163.31.146,8080,80,false,HEL,Europe,Helsinki,32,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2052,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2086,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2086,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.163.43,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.163.43,2052,2052,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2052,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2083,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2082,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.136.197.93,8080,80,false,SIN,Asia Pacific,Singapore,35,0.00
18.166.234.185,2095,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2052,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2082,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.125.29,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.163.43,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2087,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
16.162.172.91,2083,80,false,HKG,Asia Pacific,Hong Kong,38,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
54.179.186.34,8080,80,false,SIN,Asia Pacific,Singapore,41,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,42,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,Mumbai,54,0.00
3.7.167.177,2052,80,false,BOM,Asia Pacific,Mumbai,55,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,Mumbai,57,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,57,0.00
3.6.136.68,80,8080,false,BOM,Asia Pacific,Mumbai,59,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,Mumbai,60,0.00
3.111.137.178,80,8080,false,BOM,Asia Pacific,Mumbai,61,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,Mumbai,61,0.00
65.1.148.157,80,80,false,BOM,Asia Pacific,Mumbai,61,0.00
3.111.72.70,2087,80,false,BOM,Asia Pacific,Mumbai,61,0.00
54.150.160.166,2053,80,false,NRT,Asia Pacific,Tokyo,66,0.00
54.65.219.219,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.183.17.58,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
52.198.220.161,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.75.95,2095,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.182.53.126,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.78.28.183,2053,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.181.221.95,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.77.97.60,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
52.197.3.244,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.231.216.200,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
43.207.218.124,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.183.206.210,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
18.183.18.110,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.248.148.153,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.95.19.155,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.76.112.114,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.231.119.1,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.115.198.139,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.160.166,2086,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.78.28.183,2096,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.78.205.151,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2082,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.78.74,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
52.195.237.69,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2087,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.238.91.51,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.250.29.246,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.181.184.164,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
18.183.151.129,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
43.206.156.194,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
43.207.48.255,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.76.109.177,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
