IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
54.185.154.254,2096,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,2053,80,false,ORD,North America,Chicago,196,0.00
34.221.108.31,2086,80,false,ORD,North America,Chicago,199,0.00
34.221.93.38,2086,80,false,ORD,North America,Chicago,191,0.00
34.217.60.138,2082,80,false,ORD,North America,Chicago,193,0.00
52.25.64.223,443,80,false,ORD,North America,Chicago,195,0.00
54.185.154.254,2052,80,false,ORD,North America,Chicago,200,0.00
34.213.152.207,2087,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,2096,80,false,ORD,North America,Chicago,191,0.00
54.202.86.200,8443,80,false,ORD,North America,Chicago,194,0.00
34.213.152.207,2095,80,false,ORD,North America,Chicago,198,0.00
34.221.108.31,8443,80,false,ORD,North America,Chicago,195,0.00
34.215.147.199,443,80,false,ORD,North America,Chicago,194,0.00
54.185.154.254,2087,80,false,ORD,North America,Chicago,196,0.00
34.217.60.138,2095,80,false,ORD,North America,Chicago,202,0.00
35.92.52.152,8443,80,false,ORD,North America,Chicago,202,0.00
35.93.188.199,80,80,false,ORD,North America,Chicago,202,0.00
54.185.154.254,2083,80,false,ORD,North America,Chicago,201,0.00
54.202.86.200,2083,80,false,ORD,North America,Chicago,218,0.00
35.92.52.152,2087,80,false,ORD,North America,Chicago,203,0.00
35.166.188.81,443,80,false,ORD,North America,Chicago,198,0.00
35.93.188.199,2052,80,false,ORD,North America,Chicago,198,0.00
54.218.45.9,2053,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,8880,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2095,80,false,ORD,North America,Chicago,200,0.00
35.92.52.152,8080,80,false,ORD,North America,Chicago,193,0.00
35.93.4.236,2082,80,false,ORD,North America,Chicago,194,0.00
35.93.188.199,8080,80,false,ORD,North America,Chicago,201,0.00
52.25.64.223,2083,80,false,ORD,North America,Chicago,201,0.00
54.185.154.254,2095,80,false,ORD,North America,Chicago,194,0.00
34.213.152.207,2052,80,false,ORD,North America,Chicago,203,0.00
34.213.152.207,2083,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,8443,80,false,ORD,North America,Chicago,199,0.00
34.221.108.31,2082,80,false,ORD,North America,Chicago,196,0.00
35.93.190.39,2087,80,false,ORD,North America,Chicago,202,0.00
54.185.154.254,2053,80,false,ORD,North America,Chicago,194,0.00
18.236.74.87,2083,80,false,ORD,North America,Chicago,195,0.00
34.221.108.31,2083,80,false,ORD,North America,Chicago,201,0.00
54.218.45.9,2086,80,false,ORD,North America,Chicago,193,0.00
54.218.45.9,2082,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,8080,80,false,ORD,North America,Chicago,191,0.00
35.92.52.152,2053,80,false,ORD,North America,Chicago,192,0.00
34.217.60.138,8080,80,false,ORD,North America,Chicago,194,0.00
35.93.190.39,8880,80,false,ORD,North America,Chicago,201,0.00
35.92.52.152,2095,80,false,ORD,North America,Chicago,196,0.00
35.93.190.39,8080,80,false,ORD,North America,Chicago,196,0.00
54.185.154.254,80,80,false,ORD,North America,Chicago,201,0.00
18.236.74.87,2095,80,false,ORD,North America,Chicago,199,0.00
34.217.60.138,443,80,false,ORD,North America,Chicago,193,0.00
54.185.154.254,8443,80,false,ORD,North America,Chicago,201,0.00
35.93.190.39,2083,80,false,ORD,North America,Chicago,194,0.00
35.166.188.81,80,80,false,ORD,North America,Chicago,195,0.00
35.93.190.39,8443,80,false,ORD,North America,Chicago,195,0.00
35.93.188.199,443,80,false,ORD,North America,Chicago,199,0.00
35.93.188.199,2086,80,false,ORD,North America,Chicago,201,0.00
34.221.108.31,443,80,false,ORD,North America,Chicago,201,0.00
35.166.188.81,2095,80,false,ORD,North America,Chicago,194,0.00
35.166.188.81,2083,80,false,ORD,North America,Chicago,202,0.00
18.236.74.87,2086,80,false,ORD,North America,Chicago,201,0.00
34.221.93.38,2053,80,false,ORD,North America,Chicago,194,0.00
18.236.74.87,80,80,false,ORD,North America,Chicago,203,0.00
54.218.45.9,443,80,false,ORD,North America,Chicago,203,0.00
34.221.93.38,2052,80,false,ORD,North America,Chicago,194,0.00
34.221.108.31,2052,80,false,ORD,North America,Chicago,199,0.00
35.93.4.236,8443,80,false,ORD,North America,Chicago,204,0.00
54.184.86.2,2083,80,false,ORD,North America,Chicago,192,0.00
52.25.64.223,2053,80,false,ORD,North America,Chicago,199,0.00
54.218.45.9,8443,80,false,ORD,North America,Chicago,194,0.00
34.217.60.138,2083,80,false,ORD,North America,Chicago,195,0.00
52.25.64.223,2086,80,false,ORD,North America,Chicago,200,0.00
34.215.147.199,2086,80,false,ORD,North America,Chicago,192,0.00
52.25.64.223,80,80,false,ORD,North America,Chicago,203,0.00
52.25.64.223,2096,80,false,ORD,North America,Chicago,200,0.00
52.25.64.223,2087,80,false,ORD,North America,Chicago,201,0.00
35.166.188.81,2052,80,false,ORD,North America,Chicago,202,0.00
34.215.147.199,80,80,false,ORD,North America,Chicago,194,0.00
34.215.147.199,2087,80,false,ORD,North America,Chicago,201,0.00
34.215.147.199,2096,80,false,ORD,North America,Chicago,200,0.00
35.166.188.81,2087,80,false,ORD,North America,Chicago,192,0.00
52.25.64.223,2082,80,false,ORD,North America,Chicago,203,0.00
52.25.64.223,8080,80,false,ORD,North America,Chicago,191,0.00
34.215.147.199,2083,80,false,ORD,North America,Chicago,201,0.00
54.184.86.2,2095,80,false,ORD,North America,Chicago,200,0.00
54.184.86.2,443,80,false,ORD,North America,Chicago,198,0.00
54.184.86.2,2096,80,false,ORD,North America,Chicago,203,0.00
54.184.86.2,2053,80,false,ORD,North America,Chicago,196,0.00
54.184.86.2,80,80,false,ORD,North America,Chicago,195,0.00
47.129.30.174,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
47.129.30.144,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.102.241,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
3.0.93.36,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.117.184,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.38.89,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.80.221,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.179.186.34,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.215.48.93,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.229.9,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.229.250.148,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
13.250.35.28,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.151.7,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
18.142.47.226,8080,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2096,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2087,80,false,SIN,Asia Pacific,Singapore,1,0.00
52.76.182.63,2095,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2053,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.251.118.130,2086,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2082,80,false,SIN,Asia Pacific,Singapore,1,0.00
54.254.190.97,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.254.190.97,2052,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2083,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2086,80,false,SIN,Asia Pacific,Singapore,2,0.00
52.76.182.63,2082,80,false,SIN,Asia Pacific,Singapore,2,0.00
13.229.123.190,8080,80,false,SIN,Asia Pacific,Singapore,2,0.00
54.251.118.130,2052,80,false,SIN,Asia Pacific,Singapore,3,0.00
52.76.182.63,2052,80,false,SIN,Asia Pacific,Singapore,3,0.00
13.215.80.221,2083,80,false,SIN,Asia Pacific,Singapore,3,0.00
54.251.118.130,2087,80,false,SIN,Asia Pacific,Singapore,3,0.00
54.251.118.130,2082,80,false,SIN,Asia Pacific,Singapore,5,0.00
52.76.182.63,2053,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.139.114.224,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.136.118.166,8080,80,false,SIN,Asia Pacific,Singapore,5,0.00
18.136.209.8,8080,80,false,SIN,Asia Pacific,Singapore,8,0.00
16.78.40.221,2083,80,false,CGK,Asia Pacific,Jakarta,17,0.00
16.78.40.221,2082,80,false,CGK,Asia Pacific,Jakarta,18,0.00
18.163.163.43,2052,2052,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.166.234.185,2053,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.172.91,2096,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.177.179,2083,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
16.162.177.179,2082,80,false,HKG,Asia Pacific,Hong Kong,31,0.00
18.163.163.43,2082,2082,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2086,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2096,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2087,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
18.166.234.185,2095,80,false,HKG,Asia Pacific,Hong Kong,32,0.00
54.251.118.130,2083,80,false,SIN,Asia Pacific,Singapore,32,0.00
16.162.177.179,2095,80,false,HKG,Asia Pacific,Hong Kong,33,0.00
16.162.172.91,2087,80,false,HKG,Asia Pacific,Hong Kong,33,0.00
16.162.172.91,2083,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.172.91,2052,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.166.234.185,2052,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2087,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.163.31.146,8080,80,false,HEL,Europe,Helsinki,34,0.00
16.162.172.91,2053,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
16.162.177.179,2086,80,false,HKG,Asia Pacific,Hong Kong,34,0.00
18.163.163.43,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2052,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2053,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.171.197,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.163.43,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.177.179,2096,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2082,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.163.125.29,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2095,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
18.166.234.185,2083,80,false,HKG,Asia Pacific,Hong Kong,35,0.00
16.162.172.91,2086,80,false,HKG,Asia Pacific,Hong Kong,36,0.00
16.162.172.91,2082,80,false,HKG,Asia Pacific,Hong Kong,40,0.00
65.0.180.225,80,80,false,BOM,Asia Pacific,Mumbai,54,0.00
65.0.144.242,2082,80,false,BOM,Asia Pacific,Mumbai,57,0.00
3.6.136.68,80,8080,false,BOM,Asia Pacific,Mumbai,57,0.00
65.0.144.242,2087,80,false,BOM,Asia Pacific,Mumbai,57,0.00
3.111.72.70,2082,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.111.72.70,2087,80,false,BOM,Asia Pacific,Mumbai,58,0.00
3.7.167.177,2052,80,false,BOM,Asia Pacific,Mumbai,59,0.00
3.111.137.178,80,8080,false,BOM,Asia Pacific,Mumbai,60,0.00
3.111.72.70,2083,80,false,BOM,Asia Pacific,Mumbai,60,0.00
54.150.160.166,2096,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.78.28.183,2095,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.160.166,2095,80,false,NRT,Asia Pacific,Tokyo,67,0.00
52.196.109.125,8080,80,false,NRT,Asia Pacific,Tokyo,67,0.00
35.78.28.183,2053,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.199.11.181,2052,80,false,NRT,Asia Pacific,Tokyo,67,0.00
54.150.75.95,2095,80,false,NRT,Asia Pacific,Tokyo,67,0.00
13.114.59.37,2052,80,false,NRT,Asia Pacific,Tokyo,68,0.00
54.150.75.95,2096,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.75.218.139,2052,2052,false,NRT,Asia Pacific,Tokyo,68,0.00
54.199.224.90,80,80,false,NRT,Asia Pacific,Tokyo,68,0.00
43.207.172.231,8080,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2086,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.75.218.139,2095,2095,false,NRT,Asia Pacific,Tokyo,68,0.00
35.78.28.183,2082,80,false,NRT,Asia Pacific,Tokyo,68,0.00
35.75.218.139,2086,2086,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2082,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2087,80,false,NRT,Asia Pacific,Tokyo,69,0.00
35.78.28.183,2052,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2086,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2052,80,false,NRT,Asia Pacific,Tokyo,69,0.00
52.194.185.3,8080,80,false,NRT,Asia Pacific,Tokyo,69,0.00
35.75.218.139,2082,2082,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2082,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2086,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.179.65.137,8443,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.75.95,2083,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2096,80,false,NRT,Asia Pacific,Tokyo,69,0.00
35.78.28.183,2083,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2082,80,false,NRT,Asia Pacific,Tokyo,69,0.00
54.150.160.166,2087,80,false,NRT,Asia Pacific,Tokyo,69,0.00
18.176.35.171,2095,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.183.113.252,8080,80,false,NRT,Asia Pacific,Tokyo,70,0.00
54.150.160.166,2083,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.178.250.71,80,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.176.35.171,2083,80,false,NRT,Asia Pacific,Tokyo,70,0.00
13.230.34.30,80,80,false,NRT,Asia Pacific,Tokyo,70,0.00
54.150.160.166,2052,80,false,NRT,Asia Pacific,Tokyo,70,0.00
52.195.237.69,8080,80,false,NRT,Asia Pacific,Tokyo,70,0.00
54.150.75.95,2053,80,false,NRT,Asia Pacific,Tokyo,70,0.00
35.78.28.183,2096,80,false,NRT,Asia Pacific,Tokyo,70,0.00
18.176.35.171,2053,80,false,NRT,Asia Pacific,Tokyo,70,0.00
54.150.195.218,80,80,false,NRT,Asia Pacific,Tokyo,71,0.00
54.150.160.166,2053,80,false,NRT,Asia Pacific,Tokyo,71,0.00
18.176.35.171,2086,80,false,NRT,Asia Pacific,Tokyo,71,0.00
35.78.28.183,2087,80,false,NRT,Asia Pacific,Tokyo,71,0.00
18.176.35.171,2052,80,false,NRT,Asia Pacific,Tokyo,77,0.00
3.112.7.201,8080,80,false,NRT,Asia Pacific,Tokyo,84,0.00
13.55.237.163,2096,80,false,SYD,Oceania,Sydney,92,0.00
13.55.237.163,2095,80,false,SYD,Oceania,Sydney,92,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2087,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,92,0.00
54.79.190.249,2096,80,false,SYD,Oceania,Sydney,92,0.00
54.79.10.40,2096,80,false,SYD,Oceania,Sydney,92,0.00
54.79.190.249,2052,80,false,SYD,Oceania,Sydney,92,0.00
52.64.153.64,2053,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2052,80,false,SYD,Oceania,Sydney,92,0.00
13.55.237.163,2053,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2083,80,false,SYD,Oceania,Sydney,92,0.00
3.105.12.136,2096,80,false,SYD,Oceania,Sydney,92,0.00
13.237.94.188,2096,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,92,0.00
13.238.235.196,2087,80,false,SYD,Oceania,Sydney,92,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,92,0.00
52.65.99.165,2082,80,false,SYD,Oceania,Sydney,92,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,92,0.00
54.79.10.40,2095,80,false,SYD,Oceania,Sydney,92,0.00
54.79.190.249,2083,80,false,SYD,Oceania,Sydney,92,0.00
54.153.146.155,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.208.59,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.105.36.23,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.79.10.40,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.62.216.87,2096,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2053,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.129.232,2083,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2086,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,93,0.00
3.105.185.150,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2083,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.79.176.136,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2087,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2087,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.54.81.122,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.54.173.154,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2095,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2095,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2053,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2083,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2052,80,false,SYD,Oceania,Sydney,93,0.00
52.65.99.165,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,93,0.00
54.79.190.249,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.252.91.41,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.105.12.136,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.24.229.42,2083,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.105.65.61,2086,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2082,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,93,0.00
52.65.52.144,2082,80,false,SYD,Oceania,Sydney,93,0.00
52.64.153.64,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.253.222.7,2087,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2053,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2087,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,94,0.00
54.252.91.41,2052,80,false,SYD,Oceania,Sydney,94,0.00
54.79.197.209,2095,80,false,SYD,Oceania,Sydney,94,0.00
3.105.65.61,2053,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,94,0.00
52.65.52.144,2087,80,false,SYD,Oceania,Sydney,94,0.00
52.65.184.139,2096,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2086,80,false,SYD,Oceania,Sydney,94,0.00
3.24.11.240,2096,80,false,SYD,Oceania,Sydney,94,0.00
52.65.184.139,2053,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2053,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2087,80,false,SYD,Oceania,Sydney,94,0.00
54.252.96.78,80,80,false,SYD,Oceania,Sydney,94,0.00
54.252.91.41,2087,80,false,SYD,Oceania,Sydney,94,0.00
3.105.24.122,2052,80,false,SYD,Oceania,Sydney,94,0.00
54.253.222.7,2082,80,false,SYD,Oceania,Sydney,94,0.00
3.105.65.61,2052,80,false,SYD,Oceania,Sydney,95,0.00
52.62.216.87,2087,80,false,SYD,Oceania,Sydney,95,0.00
52.65.52.144,2086,80,false,SYD,Oceania,Sydney,95,0.00
13.238.235.196,2096,80,false,SYD,Oceania,Sydney,95,0.00
54.253.222.7,2052,80,false,SYD,Oceania,Sydney,95,0.00
54.79.190.249,2095,80,false,SYD,Oceania,Sydney,96,0.00
54.253.222.7,2083,80,false,SYD,Oceania,Sydney,97,0.00
13.238.235.196,2095,80,false,SYD,Oceania,Sydney,97,0.00
52.79.235.86,80,80,false,ICN,Asia Pacific,Seoul,97,0.00
13.209.22.185,80,80,false,ICN,Asia Pacific,Seoul,98,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,Seoul,98,0.00
54.252.91.41,2083,80,false,SYD,Oceania,Sydney,98,0.00
52.65.52.144,2095,80,false,SYD,Oceania,Sydney,98,0.00
54.252.91.41,2053,80,false,SYD,Oceania,Sydney,99,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,99,0.00
52.65.184.139,2082,80,false,SYD,Oceania,Sydney,99,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,99,0.00
15.165.63.136,2052,80,false,ICN,Asia Pacific,Seoul,100,0.00
52.65.52.144,2083,80,false,SYD,Oceania,Sydney,100,0.00
3.7.167.177,2095,80,false,BOM,Asia Pacific,Mumbai,100,0.00
52.196.89.239,8080,80,false,NRT,Asia Pacific,Tokyo,102,0.00
54.66.80.167,2095,80,false,SYD,Oceania,Sydney,104,0.00
54.253.222.7,2095,80,false,SYD,Oceania,Sydney,108,0.00
54.252.91.41,2086,80,false,SYD,Oceania,Sydney,111,0.00
96.0.147.35,80,80,false,HKG,Asia Pacific,Hong Kong,112,0.00
96.0.147.240,80,80,false,HKG,Asia Pacific,Hong Kong,112,0.00
96.0.147.114,443,80,false,HKG,Asia Pacific,Hong Kong,112,0.00
96.0.147.114,80,80,false,HKG,Asia Pacific,Hong Kong,112,0.00
